probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol
ILMN_1714848	0.671771572	5.731761154	8.904372279	8.56E-06	6.11E-05	3.16583969	ZNF354A
ILMN_2339796	-0.609017309	13.3205773	-8.903957832	8.57E-06	6.11E-05	3.165419927	CDC16
ILMN_1743755	-0.641360163	7.634692571	-8.903580732	8.57E-06	6.11E-05	3.165037975	LOC441150
ILMN_1771334	-0.578862888	5.993235545	-8.901282841	8.59E-06	6.12E-05	3.162710239	EML5
ILMN_2218104	-0.980260282	5.665550992	-8.899672396	8.60E-06	6.13E-05	3.161078589	PAH
ILMN_1705678	-1.270547559	5.650697427	-8.899551022	8.60E-06	6.13E-05	3.160955608	LMX1A
ILMN_2067520	-0.743647332	7.719855898	-8.899534416	8.60E-06	6.13E-05	3.160938781	SNORD116-4
ILMN_1703072	0.703776321	6.058711192	8.898876594	8.61E-06	6.13E-05	3.160272222	CREB3
ILMN_1681984	0.816700128	10.63880729	8.898350431	8.61E-06	6.13E-05	3.159739041	GALNT10
ILMN_2138745	0.725736936	6.570272093	8.898266587	8.61E-06	6.13E-05	3.159654077	C14orf37
ILMN_2161910	-1.061465024	5.078305973	-8.896304433	8.63E-06	6.14E-05	3.157665513	GLYCAM1
ILMN_1728830	0.945069658	6.471994729	8.893558657	8.65E-06	6.15E-05	3.15488219	GRK5
ILMN_1725510	-0.642355731	9.543212855	-8.891301923	8.67E-06	6.17E-05	3.152594079	DHCR24
ILMN_2146389	0.901670644	7.756886565	8.889961054	8.68E-06	6.17E-05	3.151234345	MEGF10
ILMN_3243185	1.561193753	8.782778204	8.888052898	8.69E-06	6.18E-05	3.14929906	RERGL
ILMN_2302632	0.705562262	6.172892798	8.887785161	8.70E-06	6.18E-05	3.14902749	HFE
ILMN_3238082	-0.753141173	5.026469802	-8.88681252	8.70E-06	6.19E-05	3.148040867	C7orf4
ILMN_2341067	-1.182730677	5.528758066	-8.885415931	8.72E-06	6.19E-05	3.146624051	NLGN4X
ILMN_1732066	-0.713115486	7.750192118	-8.88510317	8.72E-06	6.19E-05	3.146306736	CKMT1A
ILMN_1670325	0.760216009	6.168605936	8.884591301	8.72E-06	6.19E-05	3.145787394	SLC47A1
ILMN_1703573	-0.668216736	8.582956291	-8.884467398	8.72E-06	6.19E-05	3.145661679	DNAJC17
ILMN_1651964	-0.617786618	11.02680878	-8.883453524	8.73E-06	6.20E-05	3.144632921	ABCC5
ILMN_1808107	0.697928888	4.901902125	8.881461381	8.75E-06	6.21E-05	3.142611257	MMP23B
ILMN_2150661	0.750349076	5.490487451	8.880691464	8.75E-06	6.21E-05	3.141829834	NUB1
ILMN_1808272	-0.660888272	8.722399259	-8.878808351	8.77E-06	6.22E-05	3.139918348	KCNJ10
ILMN_1729476	-1.092417479	6.308017334	-8.876655912	8.79E-06	6.23E-05	3.137733078	PROL1
ILMN_1690241	0.764323905	8.953031886	8.874807508	8.80E-06	6.24E-05	3.135856142	BATF2
ILMN_2104141	-1.32491816	5.582437335	-8.87305798	8.82E-06	6.25E-05	3.134079319	FGD5
ILMN_1718519	-1.342089869	6.461398132	-8.87217406	8.82E-06	6.25E-05	3.133181501	SGCZ
ILMN_2335813	0.806731214	7.324939865	8.87111182	8.83E-06	6.26E-05	3.132102465	GCH1
ILMN_2048388	0.716384794	6.555301393	8.871068761	8.83E-06	6.26E-05	3.132058724	ZNF643
ILMN_1779015	0.923857468	7.621901722	8.87076646	8.83E-06	6.26E-05	3.131751623	ZNF467
ILMN_2376958	-1.09040072	5.69987832	-8.869713594	8.84E-06	6.26E-05	3.130681973	TBX5
ILMN_1802347	1.03081297	6.397863383	8.869038993	8.85E-06	6.26E-05	3.129996565	FTSJ1
ILMN_1766123	-1.063735499	9.65556437	-8.867283871	8.86E-06	6.27E-05	3.128213129	FHIT
ILMN_1739667	0.83988738	6.944960569	8.866578928	8.87E-06	6.27E-05	3.127496734	JAK3
ILMN_1704704	-0.748930456	7.993057832	-8.865696655	8.88E-06	6.28E-05	3.126600064	LOC344405
ILMN_1812070	0.780763654	6.974369834	8.865408656	8.88E-06	6.28E-05	3.126307349	ABCB1
ILMN_3250899	0.97888071	9.481449189	8.864689611	8.88E-06	6.28E-05	3.125576499	SULT1A3
ILMN_2352190	0.734245162	8.639393131	8.864227588	8.89E-06	6.28E-05	3.125106865	CLIP2
ILMN_1795170	0.602611199	7.730895167	8.862523789	8.90E-06	6.29E-05	3.12337483	SLITRK2
ILMN_1706186	-0.932268609	6.996022585	-8.862117578	8.91E-06	6.29E-05	3.122961848	C12orf53
ILMN_1696284	-2.451147355	6.711997617	-8.861274218	8.91E-06	6.29E-05	3.122104381	CLDN18
ILMN_1768115	-0.857535294	7.498041431	-8.861096621	8.91E-06	6.29E-05	3.121923805	TSPAN12
ILMN_1718295	0.681159619	6.501617699	8.859720512	8.93E-06	6.30E-05	3.120524514	STAC2
ILMN_1666269	0.776699081	11.04903981	8.85905261	8.93E-06	6.30E-05	3.119845298	CTSZ
ILMN_3244688	-1.629977545	6.02918117	-8.857740076	8.94E-06	6.31E-05	3.118510411	UGT2A2
ILMN_1728224	0.693613882	10.20220519	8.856993558	8.95E-06	6.31E-05	3.117751108	OGFR
ILMN_1813796	-0.875040463	9.857960148	-8.856871081	8.95E-06	6.31E-05	3.117626528	TMEM169
ILMN_2293451	-0.908497834	4.821487122	-8.85675785	8.95E-06	6.31E-05	3.117511353	C20orf179
ILMN_2211483	-1.073915525	4.682121113	-8.856741773	8.95E-06	6.31E-05	3.117495	MAEL
ILMN_1798534	1.052241565	5.931121115	8.855890203	8.96E-06	6.31E-05	3.116628763	OR3A1
ILMN_1733648	-1.144293576	4.887667056	-8.855886266	8.96E-06	6.31E-05	3.116624759	SNAP91
ILMN_1742544	-0.585663174	7.431063019	-8.85443569	8.97E-06	6.32E-05	3.115149046	MEF2C
ILMN_1759987	0.821919841	6.158136925	8.854273759	8.97E-06	6.32E-05	3.114984296	HS6ST1
ILMN_1735438	-0.837693834	13.70035896	-8.853792918	8.98E-06	6.32E-05	3.114495073	GPM6B
ILMN_1764607	-1.759913846	6.65346656	-8.853722593	8.98E-06	6.32E-05	3.11442352	UGT1A7
ILMN_1743620	0.887886403	7.861999742	8.851672973	8.99E-06	6.33E-05	3.112337918	RARRES1
ILMN_1746670	-1.189382682	7.768667563	-8.851583401	8.99E-06	6.33E-05	3.112246764	C18orf26
ILMN_1738277	-1.255585922	5.497116994	-8.850916024	9.00E-06	6.33E-05	3.111567581	NOX3
ILMN_1753502	-0.687054562	12.05726563	-8.85075648	9.00E-06	6.33E-05	3.111405208	IGSF11
ILMN_1792409	-0.656611936	9.60556564	-8.849586551	9.01E-06	6.33E-05	3.110214468	AMOT
ILMN_1705141	-0.595606948	10.60028133	-8.849489655	9.01E-06	6.33E-05	3.110115842	CACYBP
ILMN_1661372	1.027906871	7.047145496	8.849348133	9.01E-06	6.33E-05	3.109971793	JUB
ILMN_1701589	1.343037041	6.339154246	8.849144863	9.01E-06	6.33E-05	3.10976489	AMPD2
ILMN_1787237	0.740743626	5.371971739	8.846570173	9.04E-06	6.35E-05	3.107143849	RELT
ILMN_2350823	0.855037724	6.672716073	8.841297781	9.08E-06	6.38E-05	3.101774632	KCNIP3
ILMN_1731224	0.701147435	12.11474496	8.840049308	9.09E-06	6.38E-05	3.100502856	PARP9
ILMN_1712352	0.800824092	6.985257558	8.837555204	9.11E-06	6.39E-05	3.097961767	DOCK3
ILMN_1813598	-1.129571208	5.468706415	-8.837189916	9.12E-06	6.40E-05	3.09758955	ADRA1A
ILMN_1666610	-0.907364435	8.51365433	-8.833918339	9.14E-06	6.41E-05	3.09425536	NARG2
ILMN_1669390	2.130304213	10.54272921	8.831851985	9.16E-06	6.42E-05	3.092148949	PPP1R13L
ILMN_3235772	-1.361678486	5.651802317	-8.831402068	9.16E-06	6.43E-05	3.091690259	OR1D5
ILMN_1698367	-1.188089769	6.563690109	-8.830650026	9.17E-06	6.43E-05	3.090923509	CD84
ILMN_1666665	0.661596262	5.286246355	8.830610737	9.17E-06	6.43E-05	3.09088345	COL23A1
ILMN_2058270	0.740628035	6.07715415	8.829727844	9.18E-06	6.43E-05	3.08998322	SOAT2
ILMN_1781669	-1.601810155	6.628296982	-8.828844271	9.19E-06	6.43E-05	3.089082225	PTH
ILMN_1745927	-0.557679728	8.432336118	-8.826978943	9.20E-06	6.44E-05	3.087179879	TGFBR1
ILMN_1682717	0.656547156	13.77001268	8.825304258	9.22E-06	6.45E-05	3.085471685	IER3
ILMN_1713685	-0.619387599	7.376543966	-8.824423064	9.22E-06	6.46E-05	3.084572755	HNMT
ILMN_1781636	0.748729886	8.345819343	8.823351778	9.23E-06	6.46E-05	3.08347981	VWA1
ILMN_1679176	-1.367403487	6.101836641	-8.82289688	9.24E-06	6.46E-05	3.083015683	CLCA4
ILMN_1801262	-0.819585611	8.460556664	-8.82254585	9.24E-06	6.46E-05	3.082657518	RAD51L1
ILMN_1725808	-1.431908486	5.697621566	-8.82240435	9.24E-06	6.46E-05	3.082513139	GABRG3
ILMN_3239181	0.653871618	11.11040112	8.822327954	9.24E-06	6.46E-05	3.082435188	ITPRIP
ILMN_1651303	-1.290132492	6.54404998	-8.821971061	9.25E-06	6.46E-05	3.082071021	ATP13A4
ILMN_1707356	0.735759412	10.93291891	8.821377943	9.25E-06	6.46E-05	3.081465791	CFL2
ILMN_1704019	1.052628551	6.245586589	8.818251875	9.28E-06	6.48E-05	3.078275342	OGFOD2
ILMN_1738147	1.122723484	9.375784658	8.81733988	9.29E-06	6.49E-05	3.077344394	NES
ILMN_1776640	-0.604258817	7.29861216	-8.816535907	9.29E-06	6.49E-05	3.076523649	MPL
ILMN_1794707	1.069841433	10.3618656	8.814149433	9.31E-06	6.50E-05	3.074087037	ATHL1
ILMN_1690397	-0.624922302	9.346706735	-8.81256509	9.33E-06	6.51E-05	3.072469117	DYNC1I1
ILMN_1724474	-1.037579715	10.42138668	-8.811195719	9.34E-06	6.52E-05	3.071070537	CARD16
ILMN_2209614	0.739735061	6.692705417	8.809793582	9.35E-06	6.52E-05	3.069638312	ODF3B
ILMN_1808395	0.905048746	5.283952943	8.809337533	9.36E-06	6.52E-05	3.069172437	ACAP1
ILMN_1742358	-0.576899858	11.43344738	-8.808143144	9.37E-06	6.53E-05	3.067952223	CA14
ILMN_1761999	-1.155340244	6.661888373	-8.807982575	9.37E-06	6.53E-05	3.067788173	C1orf168
ILMN_2396991	0.645153319	6.500154449	8.806250104	9.38E-06	6.54E-05	3.066017982	HCST
ILMN_1797974	0.880905082	10.91160231	8.804654099	9.40E-06	6.55E-05	3.064386981	AIG1
ILMN_2292178	-1.712513779	6.746865391	-8.803431794	9.41E-06	6.55E-05	3.063137715	CLEC12A
ILMN_1751904	-0.573936354	12.69198841	-8.802378884	9.42E-06	6.56E-05	3.062061469	EDNRB
ILMN_1775163	-1.111400905	6.840876653	-8.801745375	9.42E-06	6.56E-05	3.06141387	PDE1A
ILMN_2382500	-1.124944623	6.12581584	-8.7987717	9.45E-06	6.58E-05	3.058373557	MS4A14
ILMN_1755411	0.798281269	10.31065714	8.798351173	9.45E-06	6.58E-05	3.057943541	RBMS2
ILMN_1694588	-1.668163622	5.854628255	-8.797524943	9.46E-06	6.58E-05	3.057098617	C4BPB
ILMN_1715647	-0.670769817	11.37970658	-8.797028123	9.46E-06	6.58E-05	3.056590526	VANGL2
ILMN_1701562	-1.648166581	6.460758856	-8.796300781	9.47E-06	6.59E-05	3.055846642	PKHD1
ILMN_1726273	-1.379562738	6.44157875	-8.795946623	9.47E-06	6.59E-05	3.055484412	ATP6V1G3
ILMN_1706672	-1.808592101	6.641889062	-8.792331096	9.51E-06	6.61E-05	3.051785808	TAS2R16
ILMN_1690733	-0.797475036	9.318948265	-8.791976489	9.51E-06	6.61E-05	3.051422987	EGF
ILMN_3236942	-0.991059254	7.783928975	-8.791973962	9.51E-06	6.61E-05	3.051420402	SNORA5A
ILMN_2365091	-1.010101955	5.043723727	-8.791386011	9.51E-06	6.61E-05	3.050818806	FCAR
ILMN_1775235	-0.79522365	10.58689975	-8.789840617	9.53E-06	6.62E-05	3.049237395	AFF3
ILMN_1742705	-0.700117233	7.726165902	-8.788989172	9.54E-06	6.62E-05	3.048366012	SLC39A11
ILMN_1814661	-0.847475123	11.26415801	-8.787716716	9.55E-06	6.63E-05	3.047063633	PHLPP1
ILMN_2203976	-1.190574272	5.893777669	-8.787134056	9.55E-06	6.63E-05	3.046467221	GAGE2C
ILMN_1780516	-1.555891727	6.410099342	-8.787011061	9.55E-06	6.63E-05	3.046341318	MSTN
ILMN_2207363	0.773548972	10.62683453	8.78616208	9.56E-06	6.63E-05	3.045472233	RABAC1
ILMN_2371055	0.920501012	11.62447658	8.780314516	9.61E-06	6.67E-05	3.039484371	EFNA1
ILMN_1743373	0.737828236	5.459421847	8.780198583	9.61E-06	6.67E-05	3.039365624	DLL1
ILMN_1778237	0.817370594	13.64497462	8.779714355	9.62E-06	6.67E-05	3.038869631	FN1
ILMN_2280707	1.173787065	5.640896814	8.778771395	9.63E-06	6.67E-05	3.037903696	SMOX
ILMN_1740024	-0.587148808	7.277703356	-8.77835166	9.63E-06	6.67E-05	3.037473708	NAALAD2
ILMN_1683740	-0.917576801	9.833852866	-8.77833379	9.63E-06	6.67E-05	3.037455401	TOP1MT
ILMN_3231952	-0.750752217	7.946337363	-8.777599433	9.64E-06	6.67E-05	3.036703064	ARL17B
ILMN_1752169	-1.490408168	5.937343238	-8.77688958	9.64E-06	6.68E-05	3.035975784	MS4A5
ILMN_1651741	1.022100742	6.299168049	8.774796846	9.66E-06	6.69E-05	3.033831397	ARMCX3
ILMN_1669645	0.683330948	9.512147226	8.77314565	9.68E-06	6.70E-05	3.032139159	PKD1
ILMN_1664248	-1.228818752	6.026718487	-8.770209318	9.71E-06	6.71E-05	3.029129213	MGC40069
ILMN_1789500	0.568889997	6.723793831	8.769312084	9.71E-06	6.72E-05	3.028209325	KIAA1875
ILMN_2347193	0.922314619	5.99111691	8.769058424	9.72E-06	6.72E-05	3.027949247	GSDMB
ILMN_1687501	0.786531078	12.19910823	8.76774235	9.73E-06	6.73E-05	3.026599776	MOXD1
ILMN_2327775	0.956848527	5.658581196	8.766111906	9.74E-06	6.73E-05	3.024927734	TRIM23
ILMN_2070375	-1.538762522	5.586630137	-8.765067651	9.75E-06	6.74E-05	3.023856706	GPR82
ILMN_1664235	-1.185024092	6.184797662	-8.765018293	9.75E-06	6.74E-05	3.02380608	BCL2L14
ILMN_1720540	-1.182359858	5.905113586	-8.764864867	9.75E-06	6.74E-05	3.023648711	INSL4
ILMN_3178050	-0.736058541	10.4119274	-8.764742028	9.76E-06	6.74E-05	3.023522713	CYTSB
ILMN_1705208	-0.843894828	7.475009052	-8.763484738	9.77E-06	6.74E-05	3.022233016	ATP1A4
ILMN_1668465	1.0295365	10.34458039	8.763264091	9.77E-06	6.74E-05	3.022006666	KIAA1609
ILMN_1755990	0.799473559	6.362008955	8.762384577	9.78E-06	6.75E-05	3.021104375	ATP6AP1L
ILMN_2365223	0.823126508	8.345204524	8.76015255	9.80E-06	6.76E-05	3.018814222	NEK11
ILMN_1700887	-0.881442313	4.838893502	-8.759775227	9.80E-06	6.76E-05	3.018427027	TDRD5
ILMN_2376953	0.822524425	7.761471085	8.759598925	9.80E-06	6.76E-05	3.018246107	KCNK2
ILMN_1737283	-0.698758625	11.28590903	-8.759578751	9.80E-06	6.76E-05	3.018225405	MGC39900
ILMN_2092987	-0.918679855	5.536328301	-8.759374156	9.80E-06	6.76E-05	3.018015447	OR2G3
ILMN_1712308	0.885257648	6.076384819	8.758642389	9.81E-06	6.76E-05	3.017264469	FSTL4
ILMN_2185845	0.663530385	10.29569167	8.758471057	9.81E-06	6.76E-05	3.017088632	BRSK1
ILMN_1798000	-1.189424479	7.474493342	-8.755896524	9.84E-06	6.77E-05	3.014446069	PSG1
ILMN_2052208	0.610334824	10.36576158	8.753140958	9.86E-06	6.79E-05	3.011617004	GADD45A
ILMN_1688825	-2.054139661	6.335162698	-8.753076369	9.86E-06	6.79E-05	3.011550684	OR4X2
ILMN_1701514	-0.738163782	11.37361243	-8.752129066	9.87E-06	6.79E-05	3.010577944	TRAF3IP2
ILMN_1808783	-0.88358964	11.03040262	-8.750682143	9.88E-06	6.80E-05	3.009092005	STRBP
ILMN_1690040	-0.774982912	7.636853911	-8.749320333	9.90E-06	6.81E-05	3.007693296	TM7SF2
ILMN_1745501	-0.638839411	7.80044652	-8.746764803	9.92E-06	6.82E-05	3.005068053	DNALI1
ILMN_2363880	-0.952687254	10.20452494	-8.746461897	9.92E-06	6.82E-05	3.004756844	ALDH3B2
ILMN_1697466	-1.409036327	6.919838736	-8.745706683	9.93E-06	6.83E-05	3.00398089	OR5AY1
ILMN_2084506	-1.097285606	5.689642221	-8.742665385	9.96E-06	6.84E-05	3.00085553	PPP1R3A
ILMN_1758213	-0.761952781	9.065690772	-8.742580389	9.96E-06	6.84E-05	3.000768171	GPAM
ILMN_1684647	-0.583511151	7.693486864	-8.741521636	9.97E-06	6.85E-05	2.999679942	ILKAP
ILMN_2295042	0.801862335	6.379406294	8.740983862	9.98E-06	6.85E-05	2.999127156	RAE1
ILMN_1688642	0.754064936	6.86626178	8.739445249	9.99E-06	6.86E-05	2.997545443	LAMC3
ILMN_2310909	-0.676478656	7.468578911	-8.737292252	1.00E-05	6.87E-05	2.995331763	ATP2A3
ILMN_1761247	-0.700714396	12.71858964	-8.736959066	1.00E-05	6.87E-05	2.994989147	PIR
ILMN_1708950	1.167313878	6.502703778	8.733447355	1.00E-05	6.89E-05	2.991377414	ASPHD1
ILMN_1774063	0.661729799	12.10302093	8.7320607	1.01E-05	6.90E-05	2.989950946	EDEM3
ILMN_1663683	-1.496985062	5.999760677	-8.732029869	1.01E-05	6.90E-05	2.989919227	HEPH
ILMN_2171733	-1.694911742	6.375899601	-8.731621605	1.01E-05	6.90E-05	2.989499205	OR5AR1
ILMN_1762021	-1.096118221	5.882752816	-8.731378624	1.01E-05	6.90E-05	2.989249219	TRIM48
ILMN_1669624	-0.897312752	10.45351636	-8.729539193	1.01E-05	6.91E-05	2.987356578	LINS1
ILMN_1746801	-0.926571222	9.814125997	-8.729514803	1.01E-05	6.91E-05	2.98733148	CGN
ILMN_1787567	0.646933017	13.75584239	8.72889654	1.01E-05	6.91E-05	2.98669526	TSC22D1
ILMN_1786034	-0.740285596	9.260822245	-8.728124769	1.01E-05	6.91E-05	2.985901021	GPRC5B
ILMN_1790885	-0.836903399	5.533841855	-8.72804976	1.01E-05	6.91E-05	2.985823827	KCNK10
ILMN_1693630	0.772882527	9.941096261	8.723167759	1.01E-05	6.94E-05	2.980798377	C16orf7
ILMN_3240538	0.846575905	5.78880278	8.722076428	1.02E-05	6.95E-05	2.979674673	C19orf38
ILMN_3310050	-2.039242031	6.152688545	-8.72105234	1.02E-05	6.96E-05	2.978620106	SNORD114-30
ILMN_1702371	0.995910161	6.529552423	8.720544838	1.02E-05	6.96E-05	2.978097462	BMPER
ILMN_3240843	-1.033697936	6.45904341	-8.720269361	1.02E-05	6.96E-05	2.977813756	LOC339535
ILMN_1811239	-0.911160458	6.712923795	-8.717207638	1.02E-05	6.98E-05	2.974660093	ANKFN1
ILMN_1663897	-0.796647884	8.000018832	-8.716642832	1.02E-05	6.98E-05	2.97407823	ALS2CR16
ILMN_1731507	-1.37650055	5.18102755	-8.713564837	1.02E-05	7.00E-05	2.970906755	A2BP1
ILMN_1685640	0.90964274	6.8369844	8.712836854	1.02E-05	7.00E-05	2.970156532	FLJ35776
ILMN_1801189	0.609501346	6.177413477	8.71149061	1.03E-05	7.01E-05	2.968769029	CLIP2
ILMN_2356654	-0.640713274	9.867934019	-8.709483592	1.03E-05	7.02E-05	2.966700185	LGALS8
ILMN_1798952	0.809899312	10.44231302	8.703102722	1.03E-05	7.06E-05	2.96012023	KDELR3
ILMN_2184262	0.878583066	8.070409048	8.702819689	1.03E-05	7.06E-05	2.959828278	OAS3
ILMN_1740436	-1.226282272	6.481332612	-8.702809703	1.03E-05	7.06E-05	2.959817977	CCRL1
ILMN_2211018	-1.287557819	5.463834863	-8.701170466	1.04E-05	7.07E-05	2.958126931	SPRR2E
ILMN_3308275	-0.784294005	4.700271096	-8.69922356	1.04E-05	7.08E-05	2.956118163	SNORD113-8
ILMN_1715567	-1.222986017	7.361679664	-8.69679125	1.04E-05	7.09E-05	2.953608065	C12orf50
ILMN_1711210	1.065031186	6.272102187	8.689942962	1.05E-05	7.14E-05	2.946537762	ATN1
ILMN_2357701	-1.60654757	6.769314586	-8.68815279	1.05E-05	7.15E-05	2.944688824	FOXP2
ILMN_1676947	0.832652776	7.221018244	8.687847477	1.05E-05	7.15E-05	2.944373458	LPAL2
ILMN_2161285	0.915225171	10.15387204	8.686944431	1.05E-05	7.15E-05	2.943440627	FAM40B
ILMN_1778213	-0.589848227	6.404786219	-8.686533747	1.05E-05	7.15E-05	2.943016372	STK33
ILMN_3240765	-1.662217284	6.946080657	-8.684961312	1.05E-05	7.16E-05	2.941391829	ANO3
ILMN_1673896	0.89050735	6.160858338	8.684797473	1.05E-05	7.16E-05	2.941222547	MAP3K13
ILMN_3309433	-1.206406964	5.520818083	-8.68458353	1.05E-05	7.16E-05	2.941001493	MIR133B
ILMN_1749006	-0.862609992	6.13418469	-8.683931281	1.05E-05	7.16E-05	2.940327537	RCSD1
ILMN_1734707	-0.784916444	6.477875459	-8.681530789	1.06E-05	7.18E-05	2.937846812	CHST13
ILMN_2326713	0.672495732	13.60615065	8.679649216	1.06E-05	7.19E-05	2.935901968	CD151
ILMN_1774389	0.949005607	6.163327287	8.67931342	1.06E-05	7.19E-05	2.935554846	LRRC36
ILMN_1750859	-1.466869895	5.747941559	-8.677926214	1.06E-05	7.20E-05	2.934120734	CNGB3
ILMN_1738420	-0.913025453	10.38825106	-8.677103094	1.06E-05	7.20E-05	2.933269697	TMEM201
ILMN_1662973	0.875310502	7.589811891	8.676505334	1.06E-05	7.21E-05	2.932651622	CD82
ILMN_1725145	-0.729777808	7.80769622	-8.675429891	1.06E-05	7.21E-05	2.931539546	POLA
ILMN_2154455	-0.5969522	10.71579677	-8.671935342	1.06E-05	7.23E-05	2.927925205	ZNF330
ILMN_2361742	-1.38450224	5.665620752	-8.668779189	1.07E-05	7.25E-05	2.924659866	LPPR5
ILMN_3304200	-1.299844303	6.008869651	-8.665017007	1.07E-05	7.28E-05	2.9207663	ZNF385B
ILMN_1656285	-0.77847325	10.09197866	-8.663954636	1.07E-05	7.28E-05	2.919666586	METTL7A
ILMN_1791302	1.247887681	8.079897888	8.663803339	1.07E-05	7.28E-05	2.919509961	EFHC2
ILMN_1717677	0.758572348	5.355839317	8.663671048	1.07E-05	7.28E-05	2.919373011	ZFHX2
ILMN_1793716	-0.739301798	4.773534196	-8.660354505	1.08E-05	7.30E-05	2.915939111	KRTAP10-8
ILMN_1755720	-1.589179627	6.53255722	-8.660208236	1.08E-05	7.30E-05	2.915787642	SLC2A2
ILMN_2209238	-0.621228364	7.162499915	-8.658964511	1.08E-05	7.31E-05	2.914499622	MFSD4
ILMN_1800512	-0.810484908	9.70618975	-8.658867376	1.08E-05	7.31E-05	2.91439902	HMOX1
ILMN_2312498	-1.86379723	6.400633701	-8.6581263	1.08E-05	7.31E-05	2.913631474	SEMG1
ILMN_1687390	0.794355186	6.397585523	8.657373629	1.08E-05	7.32E-05	2.912851865	IFRD1
ILMN_1707311	-1.779311883	6.729297437	-8.655835237	1.08E-05	7.32E-05	2.911258248	CCDC54
ILMN_1697289	-0.584913635	6.931725132	-8.654622643	1.08E-05	7.33E-05	2.910001964	ZNF713
ILMN_1682937	-0.906084074	5.323203558	-8.653281328	1.08E-05	7.34E-05	2.908612161	RSPO1
ILMN_2199439	-0.924022908	6.533125597	-8.652327325	1.08E-05	7.34E-05	2.907623566	CA2
ILMN_2247084	0.985293467	6.316967325	8.651446039	1.09E-05	7.35E-05	2.906710249	TENC1
ILMN_2414325	0.609886186	10.79929404	8.651162057	1.09E-05	7.35E-05	2.906415929	TNFAIP8
ILMN_1695991	0.701086583	6.482108071	8.649916476	1.09E-05	7.36E-05	2.905124916	COLQ
ILMN_1691811	-1.086195183	6.026475364	-8.647280778	1.09E-05	7.37E-05	2.902392597	OR4C16
ILMN_1654685	-0.68400263	11.05620162	-8.646318473	1.09E-05	7.38E-05	2.901394851	MCTP1
ILMN_1725889	-1.280412396	5.586183774	-8.645503684	1.09E-05	7.38E-05	2.900549985	AFF2
ILMN_1749026	0.854120409	5.472511821	8.645276587	1.09E-05	7.38E-05	2.900314494	LCT
ILMN_1779412	-1.201275524	7.262717239	-8.643624502	1.09E-05	7.39E-05	2.898601194	OR2AT4
ILMN_1689146	-1.416177253	6.255192386	-8.642659136	1.09E-05	7.40E-05	2.897599938	GABRP
ILMN_1796678	-1.091676713	7.505135832	-8.642217875	1.10E-05	7.40E-05	2.897142242	HBG1
ILMN_2376667	0.973043285	11.51399788	8.641502896	1.10E-05	7.40E-05	2.896400596	POFUT2
ILMN_1660971	-0.895675896	7.531411461	-8.64096949	1.10E-05	7.40E-05	2.895847262	GTDC1
ILMN_1795779	0.652899899	6.575024046	8.640885364	1.10E-05	7.40E-05	2.895759991	HBXIP
ILMN_1679979	0.935034052	6.191453654	8.639641765	1.10E-05	7.41E-05	2.894469818	PLK3
ILMN_3307897	-1.526010896	6.526031327	-8.635808713	1.10E-05	7.43E-05	2.890492287	MDS1
ILMN_1724166	-0.933438757	6.635563223	-8.630862448	1.11E-05	7.47E-05	2.885357518	OR56B1
ILMN_1688031	0.915052346	8.578816657	8.630535428	1.11E-05	7.47E-05	2.885017953	FAM161B
ILMN_1733756	0.941380711	6.423446151	8.62990209	1.11E-05	7.47E-05	2.884360289	COL12A1
ILMN_3311125	-1.03742306	5.783390767	-8.629461493	1.11E-05	7.47E-05	2.883902747	MIR320C1
ILMN_3247835	-0.630039561	7.718616166	-8.628175638	1.11E-05	7.48E-05	2.882567335	CXorf64
ILMN_1803621	-1.721459668	6.540712161	-8.627467414	1.11E-05	7.48E-05	2.881831748	OR13G1
ILMN_2412281	0.707187499	12.45100331	8.625754774	1.11E-05	7.49E-05	2.880052741	PDLIM5
ILMN_1782271	-0.873750851	5.118334174	-8.625282469	1.11E-05	7.49E-05	2.879562084	XAGE3
ILMN_1701195	-0.861497828	6.348894676	-8.624006207	1.11E-05	7.50E-05	2.878236127	PLA2G7
ILMN_1682233	-0.692234818	9.665513835	-8.616783031	1.12E-05	7.55E-05	2.87072876	ESCO1
ILMN_1754468	0.999939055	6.046502251	8.616747004	1.12E-05	7.55E-05	2.870691304	RGS9
ILMN_1729212	-1.716057838	7.247229592	-8.614847732	1.12E-05	7.56E-05	2.868716473	GRM8
ILMN_1657837	-0.629256043	10.91417613	-8.614570846	1.12E-05	7.56E-05	2.868428543	ZC3H8
ILMN_1801240	-1.195427174	6.304037787	-8.612558404	1.13E-05	7.58E-05	2.866335611	OR5D14
ILMN_3307738	-0.969834231	5.746002372	-8.611992357	1.13E-05	7.58E-05	2.865746854	FSD2
ILMN_2067052	-1.138607995	5.944375648	-8.608035289	1.13E-05	7.60E-05	2.861630177	KRTAP27-1
ILMN_2331232	0.865243087	6.240456712	8.606586789	1.13E-05	7.61E-05	2.860122878	TNFRSF6B
ILMN_1785592	0.693395649	5.791920189	8.604572643	1.14E-05	7.63E-05	2.858026636	DUSP13
ILMN_2390946	0.742621975	5.730527885	8.604254061	1.14E-05	7.63E-05	2.857695034	SCARF1
ILMN_1812981	-0.804234074	5.780317595	-8.603128279	1.14E-05	7.63E-05	2.856523163	PXT1
